Chrom.1,
UV,
ml,mAU
249.744537,20.396862
249.771149,20.275902
249.797821,20.155024
249.824493,20.034039
249.851105,19.913103
249.877777,19.795166
249.904388,19.680159
249.931061,19.567564
249.957672,19.452448
249.984344,19.345234
250.010956,19.23567
250.037628,19.122845
250.06424,19.01437
250.090912,18.906704
250.117584,18.802614
250.144196,18.696493
250.170868,18.588699
250.197479,18.488266
250.224152,18.385145
250.250763,18.280766
250.277435,18.180389
250.304047,18.080685
250.330719,17.983698
250.35733,17.887499
250.384003,17.791149
250.410675,17.693764
250.437286,17.598307
250.463959,17.503443
250.49057,17.409872
250.517242,17.314779
250.543854,17.22051
250.570526,17.126604
250.597137,17.037012
250.62381,16.948305
250.650482,16.861015
250.677094,16.772284
250.703766,16.687756
250.730377,16.60318
250.75705,16.521021
250.783661,16.438478
250.810333,16.356421
250.836945,16.273914
250.863617,16.196047
250.890228,16.116199
250.916901,16.03688
250.943573,15.958103
250.970184,15.878483
250.996857,15.802127
251.023468,15.724864
251.05014,15.650781
251.076752,15.578395
251.103424,15.503785
251.130035,15.431169
251.156708,15.358747
251.183319,15.288726
251.209991,15.216002
251.236664,15.143234
251.263275,15.075886
251.289948,15.006812
251.316559,14.938348
251.343231,14.869022
251.369843,14.802591
251.396515,14.738749
251.423126,14.674631
251.449799,14.610977
251.47641,14.549202
251.503082,14.487671
251.529755,14.423441
251.556366,14.35941
251.583038,14.295657
251.60965,14.234766
251.636322,14.174494
251.662933,14.113319
251.689606,14.05601
251.716217,14.000662
251.742889,13.942793
251.769562,13.885452
251.796173,13.829119
251.822845,13.7733
251.849457,13.718137
251.876129,13.663475
251.90274,13.611759
251.929413,13.556603
251.956024,13.502264
251.982697,13.450072
252.009308,13.39661
252.03598,13.343103
252.062653,13.290345
252.089264,13.238891
252.115936,13.18786
252.142548,13.140492
252.16922,13.091843
252.195831,13.046557
252.222504,13.002548
252.249115,12.955694
252.275787,12.908977
252.302399,12.861629
252.329071,12.814604
252.355743,12.767373
252.382355,12.720677
252.409027,12.67504
252.435638,12.629395
252.462311,12.582453
252.488922,12.539486
252.515594,12.496575
252.542206,12.454576
252.568878,12.413996
252.59549,12.371213
252.622162,12.332667
252.648834,12.29359
252.675446,12.253248
252.702118,12.214214
252.728729,12.175526
252.755402,12.138494
252.782013,12.098246
252.808685,12.056638
252.835297,12.016013
252.861969,11.975843
252.888641,11.93515
252.915253,11.898023
252.941925,11.860846
252.968536,11.825238
252.995209,11.789982
253.02182,11.755173
253.048492,11.722043
253.075104,11.688748
253.101776,11.651163
253.128387,11.615797
253.15506,11.580215
253.181732,11.544779
253.208344,11.509347
253.235016,11.472648
253.261627,11.439202
253.2883,11.408547
253.314911,11.375951
253.341583,11.344227
253.368195,11.312748
253.394867,11.281155
253.421478,11.24996
253.448151,11.218127
253.474823,11.187926
253.501434,11.157212
253.528107,11.125098
253.554718,11.095069
253.58139,11.068556
253.608002,11.03901
253.634674,11.006925
253.661285,10.97573
253.687958,10.944535
253.714569,10.91545
253.741241,10.883
253.767914,10.854704
253.794525,10.828822
253.821198,10.802417
253.847809,10.775926
253.874481,10.747853
253.901093,10.722155
253.927765,10.69488
253.954376,10.66695
253.981049,10.641381
254.007721,10.612381
254.034332,10.583804
254.061005,10.558201
254.087616,10.53302
254.114288,10.50756
254.1409,10.482629
254.167572,10.458498
254.194183,10.435237
254.220856,10.410933
254.247467,10.385612
254.274139,10.360193
254.300812,10.334943
254.327423,10.310026
254.354095,10.286454
254.380707,10.261632
254.407379,10.23716
254.43399,10.213546
254.460663,10.19162
254.487274,10.168469
254.513947,10.14397
254.540558,10.118822
254.56723,10.096859
254.593903,10.075551
254.620514,10.051625
254.647186,10.028343
254.673798,10.007013
254.70047,9.986554
254.727081,9.965516
254.753754,9.941786
254.780365,9.918291
254.807037,9.897492
254.833649,9.876679
254.860321,9.852911
254.886993,9.8291
254.913605,9.808386
254.940277,9.789131
254.966888,9.768469
254.993561,9.747614
255.020172,9.726868
255.046844,9.706451
255.073456,9.687528
255.100128,9.669674
255.12674,9.652307
255.153412,9.633844
255.180084,9.612933
255.206696,9.592726
255.233368,9.57347
255.259979,9.553085
255.286652,9.532726
255.313263,9.511833
255.339935,9.491742
255.366547,9.472589
255.393219,9.451571
255.419891,9.431942
255.446503,9.412196
255.473175,9.392217
255.499786,9.374829
255.526459,9.358236
255.55307,9.342312
255.579742,9.325103
255.606354,9.308267
255.633026,9.291164
255.659637,9.275411
255.68631,9.257284
255.712982,9.23683
255.739594,9.217665
255.766266,9.198358
255.792877,9.180149
255.81955,9.162373
255.846161,9.142615
255.872833,9.122836
255.899445,9.104054
255.926117,9.086061
255.952728,9.067739
255.979401,9.049447
256.006073,9.031837
256.032684,9.012263
256.059357,8.994874
256.085968,8.979664
256.11264,8.963532
256.139252,8.945464
256.165924,8.929499
256.192535,8.91514
256.219208,8.899535
256.245819,8.884343
256.272491,8.869098
256.299164,8.853952
256.325775,8.838563
256.352448,8.821396
256.379059,8.805204
256.405731,8.788376
256.432343,8.76993
256.459015,8.750638
256.485626,8.733922
256.512299,8.719098
256.538971,8.70275
256.565582,8.68479
256.592255,8.667765
256.618866,8.654228
256.645538,8.639123
256.67215,8.620659
256.698822,8.604485
256.725433,8.591877
256.752106,8.578532
256.778717,8.562089
256.805389,8.545619
256.832062,8.528522
256.858673,8.511508
256.885345,8.494869
256.911957,8.477184
256.938629,8.461334
256.96524,8.447017
256.991913,8.43156
257.018524,8.416056
257.045197,8.401896
257.071808,8.387171
257.09848,8.369972
257.125153,8.354244
257.151764,8.338954
257.178436,8.325403
257.205048,8.310716
257.23172,8.293902
257.258331,8.280086
257.285004,8.267388
257.311615,8.253453
257.338287,8.237798
257.364899,8.222507
257.391571,8.20909
257.418243,8.19486
257.444855,8.180731
257.471527,8.167237
257.498138,8.153711
257.524811,8.140718
257.551422,8.127544
257.578094,8.113333
257.604706,8.097854
257.631378,8.08138
257.658051,8.067092
257.684662,8.052395
257.711334,8.040194
257.737946,8.027296
257.764618,8.014725
257.791229,8.003081
257.817902,7.989266
257.844513,7.975725
257.871185,7.959642
257.897797,7.944207
257.924469,7.928741
257.951141,7.91226
257.977753,7.898224
258.004425,7.882802
258.031036,7.868434
258.057709,7.856341
258.08432,7.842703
258.110992,7.829459
258.137604,7.815093
258.164276,7.802916
258.190887,7.789718
258.21756,7.775413
258.244232,7.761846
258.270844,7.749624
258.297516,7.736463
258.324127,7.720902
258.3508,7.70566
258.377411,7.692459
258.404083,7.678837
258.430695,7.664401
258.457367,7.651719
258.483978,7.640284
258.510651,7.628245
258.537323,7.6154
258.563934,7.602057
258.590607,7.587997
258.617218,7.574461
258.64389,7.56051
258.670502,7.548062
258.697174,7.535514
258.723785,7.522783
258.750458,7.511282
258.77713,7.498076
258.803741,7.482904
258.830414,7.467056
258.857025,7.452296
258.883698,7.437385
258.910309,7.424896
258.936981,7.41316
258.963593,7.399202
258.990265,7.387053
259.016876,7.376886
259.043549,7.366061
259.070221,7.355205
259.096832,7.342027
259.123505,7.331228
259.150116,7.319046
259.176788,7.304856
259.2034,7.29134
259.230072,7.278253
259.256683,7.26398
259.283356,7.250761
259.309967,7.239573
259.336639,7.228709
259.363312,7.216698
259.389923,7.203028
259.416595,7.190121
259.443207,7.177598
259.469879,7.163289
259.49649,7.147532
259.523163,7.133674
259.549774,7.121947
259.576447,7.108535
259.603058,7.094172
259.62973,7.08202
259.656403,7.069637
259.683014,7.057922
259.709686,7.044875
259.736298,7.032157
259.76297,7.02227
259.789581,7.012441
259.816254,7.001958
259.842865,6.99052
259.869537,6.978421
259.89621,6.96596
259.922821,6.95271
259.949493,6.939384
259.976105,6.926897
260.002777,6.914806
260.029388,6.90231
260.056061,6.889795
260.082672,6.87839
260.109344,6.867384
260.135956,6.854146
260.162628,6.841728
260.189301,6.829257
260.215912,6.816119
260.242584,6.803074
260.269196,6.79056
260.295868,6.778883
260.322479,6.766465
260.349152,6.753021
260.375763,6.740351
260.402435,6.72878
260.429047,6.71624
260.455719,6.702655
260.482391,6.691286
260.509003,6.681051
260.535675,6.670424
260.562286,6.658611
260.588959,6.648341
260.61557,6.638281
260.642242,6.627224
260.668854,6.614482
260.695526,6.602613
260.722137,6.592273
260.74881,6.580096
260.775482,6.567695
260.802094,6.553946
260.828766,6.540034
260.855377,6.526927
260.88205,6.512498
260.908661,6.498812
260.935333,6.486162
260.961945,6.474397
260.988617,6.463562
261.015289,6.452722
261.041901,6.442399
261.068573,6.430957
261.095184,6.419862
261.121857,6.40674
261.148468,6.393369
261.17514,6.382096
261.201752,6.368966
261.228424,6.354014
261.255035,6.341463
261.281708,6.32956
261.30838,6.318398
261.334991,6.308118
261.361664,6.29788
261.388275,6.288761
261.414948,6.277627
261.441559,6.264318
261.468231,6.251148
261.494843,6.239707
261.521515,6.228462
261.548126,6.21505
261.574799,6.202899
261.601471,6.190917
261.628082,6.178919
261.654755,6.167096
261.681366,6.153243
261.708038,6.14092
261.73465,6.128428
261.761322,6.116584
261.787933,6.105882
261.814606,6.095133
261.841217,6.082989
261.867889,6.071761
261.894562,6.061349
261.921173,6.049278
261.947845,6.035126
261.974457,6.021109
262.001129,6.009075
262.02774,5.994953
262.054413,5.981749
262.081024,5.97052
262.107697,5.959196
262.134369,5.94924
262.16098,5.938332
262.187653,5.926057
262.214264,5.914777
262.240936,5.90072
262.267548,5.886479
262.29422,5.873914
262.320831,5.861487
262.347504,5.849699
262.374115,5.836648
262.400787,5.826342
262.42746,5.815763
262.454071,5.80405
262.480743,5.791403
262.507355,5.777783
262.534027,5.76606
262.560638,5.753203
262.587311,5.738653
262.613922,5.724969
262.640594,5.7105
262.667206,5.698088
262.693878,5.684696
262.720551,5.670909
262.747162,5.658867
262.773834,5.646217
262.800446,5.634886
262.827118,5.623327
262.853729,5.610015
262.880402,5.597249
262.907013,5.586723
262.933685,5.574456
262.960297,5.559004
262.986969,5.54413
263.013641,5.532629
263.040253,5.519667
263.066925,5.504397
263.093536,5.492185
263.120209,5.48052
263.14682,5.467834
263.173492,5.454366
263.200104,5.441061
263.226776,5.429126
263.253448,5.414793
263.28006,5.40168
263.306732,5.391894
263.333344,5.381676
263.360016,5.368692
263.386627,5.354791
263.4133,5.342972
263.439911,5.330538
263.466583,5.316176
263.493195,5.301838
263.519867,5.28927
263.546539,5.277376
263.573151,5.265847
263.599823,5.253987
263.626434,5.241498
263.653107,5.227812
263.679718,5.214259
263.70639,5.201649
263.733002,5.188451
263.759674,5.174385
263.786285,5.162499
263.812958,5.151306
263.83963,5.140146
263.866241,5.128465
263.892914,5.115427
263.919525,5.103392
263.946198,5.091389
263.972809,5.078338
263.999481,5.067002
264.026093,5.055505
264.052765,5.04188
264.079376,5.028674
264.106049,5.0164
264.132721,5.003119
264.159332,4.98938
264.186005,4.977055
264.212616,4.965588
264.239288,4.955538
264.2659,4.943923
264.292572,4.931325
264.319183,4.918599
264.345856,4.903907
264.372467,4.889917
264.399139,4.876895
264.425812,4.863309
264.452423,4.849731
264.479095,4.835093
264.505707,4.821255
264.532379,4.810272
264.55899,4.798696
264.585663,4.786459
264.612274,4.775431
264.638947,4.764906
264.665619,4.754054
264.69223,4.741216
264.718903,4.728414
264.745514,4.716151
264.772186,4.703119
264.798798,4.691418
264.82547,4.679512
264.852081,4.665056
264.878754,4.649481
264.905365,4.634654
264.932037,4.621347
264.95871,4.608475
264.985321,4.59574
265.011993,4.585163
265.038605,4.575171
265.065277,4.563694
265.091888,4.55071
265.118561,4.538265
265.145172,4.525267
265.171844,4.511102
265.198456,4.49779
265.225128,4.485295
265.251801,4.473034
265.278412,4.459728
265.305084,4.44727
265.331696,4.434291
265.358368,4.420209
265.384979,4.408695
265.411652,4.396072
265.438263,4.381499
265.464935,4.368069
265.491547,4.355224
265.518219,4.343497
265.544891,4.330475
265.571503,4.318027
265.598175,4.307491
265.624786,4.296332
265.651459,4.285463
265.67807,4.273336
265.704742,4.259605
265.731354,4.246017
265.758026,4.232391
265.784698,4.219542
265.81131,4.207419
265.837982,4.195347
265.864594,4.183929
265.891266,4.172396
265.917877,4.160486
265.94455,4.148593
265.971161,4.136406
265.997833,4.123838
266.024445,4.112277
266.051117,4.102401
266.077789,4.092791
266.104401,4.080582
266.131073,4.067973
266.157684,4.056108
266.184357,4.044262
266.210968,4.03126
266.23764,4.01799
266.264252,4.007001
266.290924,3.996604
266.317535,3.986104
266.344208,3.975276
266.37088,3.963338
266.397491,3.948969
266.424164,3.935999
266.450775,3.925954
266.477448,3.91526
266.504059,3.903941
266.530731,3.892932
266.557343,3.884155
266.584015,3.873693
266.610626,3.860192
266.637299,3.846769
266.663971,3.835839
266.690582,3.825721
266.717255,3.814121
266.743866,3.801198
266.770538,3.790516
266.79715,3.783657
266.823822,3.773889
266.850433,3.760998
266.877106,3.748452
266.903778,3.73643
266.930389,3.72497
266.957062,3.711827
266.983673,3.698907
267.010345,3.68579
267.036957,3.673949
267.063629,3.664425
267.09024,3.6538
